Circuit delay: 868.304 ps

Gate slacks:
NOT-9298: 557.695 ps
NAND-9299: 580.573 ps
NOT-9300: 569.37 ps
NOT-9301: 345.443 ps
AND-9307: 202.92 ps
AND-9314: 152.488 ps
AND-9315: 97.5212 ps
AND-9318: 191.873 ps
NOT-9319: 461.077 ps
NOT-9320: 461.077 ps
NOT-9321: 504.524 ps
NOT-9322: 492.824 ps
NOT-9323: 466.805 ps
NOT-9324: 487.689 ps
NOT-9326: 553.578 ps
AND-9332: 354.536 ps
OR-9339: 448.696 ps
AND-9344: 208.647 ps
NOT-9352: 578.949 ps
NOT-9354: 565.65 ps
NOT-9356: 568.725 ps
NOT-9358: 556.226 ps
NAND-9359: 568.877 ps
NOT-9360: 557.699 ps
NAND-9361: 580.575 ps
NOT-9362: 569.372 ps
NOT-9363: 369.322 ps
NOT-9364: 369.322 ps
NOT-9365: 369.322 ps
NOT-9366: 369.322 ps
NOR-9367: 395.811 ps
NOR-9368: 395.811 ps
AND-9369: 377.601 ps
AND-9370: 377.601 ps
AND-9371: 377.601 ps
AND-9372: 377.601 ps
NOT-9375: 359.057 ps
NOT-9381: 461.077 ps
NOT-9382: 461.077 ps
NOT-9383: 504.524 ps
NOT-9384: 492.824 ps
AND-9385: 204.572 ps
NOT-9392: 382.02 ps
NOT-9393: 382.02 ps
NOT-9394: 382.02 ps
NOT-9395: 382.02 ps
AND-9396: 390.298 ps
AND-9397: 390.298 ps
AND-9398: 390.298 ps
AND-9399: 390.298 ps
NOR-9400: 391.218 ps
NOR-9401: 391.218 ps
NOT-9402: 451.248 ps
NAND-9407: 404.583 ps
AND-9408: 366.406 ps
NOT-9412: 471.605 ps
NOT-9413: 375.669 ps
NOT-9414: 375.669 ps
NOT-9415: 375.669 ps
NOT-9416: 375.669 ps
NOR-9417: 396.018 ps
NOR-9418: 396.018 ps
AND-9419: 383.947 ps
AND-9420: 383.947 ps
AND-9421: 383.947 ps
AND-9422: 383.947 ps
BUFF-9423: 593.387 ps
NAND-9426: 398.421 ps
NAND-9429: 408.628 ps
NAND-9432: 117.339 ps
NAND-9435: 102.039 ps
NAND-9442: 122.48 ps
NAND-9445: 107.18 ps
NOT-9454: 329.392 ps
NOT-9455: 373.862 ps
NOT-9456: 426.885 ps
NOT-9459: 329.392 ps
NOT-9460: 373.862 ps
NOT-9461: 426.885 ps
BUFF-9462: 309.719 ps
NOT-9465: 372.334 ps
NOT-9466: 430.629 ps
NOT-9467: 454.205 ps
NOT-9468: 442.534 ps
BUFF-9473: 298.049 ps
NOT-9476: 360.664 ps
NOT-9477: 418.959 ps
NAND-9478: 457.607 ps
NAND-9485: 434.261 ps
NAND-9488: 434.261 ps
NOT-9493: 329.392 ps
NOT-9494: 373.862 ps
NOT-9495: 426.885 ps
NOT-9498: 329.392 ps
NOT-9499: 373.862 ps
NOT-9500: 426.885 ps
NOT-9505: 337.859 ps
NOT-9506: 372.334 ps
NOT-9507: 430.629 ps
NOT-9508: 454.205 ps
NOT-9509: 442.534 ps
NOT-9514: 326.189 ps
NOT-9515: 360.664 ps
NOT-9516: 418.959 ps
NAND-9517: 451.256 ps
NAND-9520: 451.256 ps
AND-9526: 429.007 ps
AND-9531: 429.007 ps
NAND-9539: 504.708 ps
NAND-9540: 539.795 ps
NOT-9541: 572.997 ps
AND-9543: 300.921 ps
AND-9551: 309.764 ps
NAND-9555: 489.307 ps
NAND-9556: 530.357 ps
NOT-9557: 272.725 ps
AND-9560: 160.791 ps
NOT-9561: 489.407 ps
NAND-9562: 500.708 ps
NOT-9563: 474.007 ps
NAND-9564: 484.925 ps
NOT-9565: 524.493 ps
NAND-9566: 535.818 ps
NOT-9567: 515.057 ps
NAND-9568: 526.226 ps
NAND-9569: 557.695 ps
NAND-9570: 569.37 ps
NOT-9571: 302.344 ps
NOT-9575: 210.462 ps
AND-9579: 150.206 ps
NOT-9581: 510.717 ps
NOT-9582: 451.529 ps
AND-9585: 323.61 ps
AND-9591: 177.437 ps
NOT-9592: 489.41 ps
NAND-9593: 500.711 ps
NOT-9594: 474.009 ps
NAND-9595: 484.926 ps
NOT-9596: 524.497 ps
NAND-9597: 535.821 ps
NOT-9598: 515.059 ps
NAND-9599: 526.228 ps
NAND-9600: 557.699 ps
NAND-9601: 569.372 ps
AND-9602: 369.322 ps
AND-9603: 369.322 ps
AND-9604: 369.322 ps
AND-9605: 369.322 ps
NOT-9608: 289.414 ps
AND-9611: 166.894 ps
AND-9612: 382.02 ps
AND-9613: 382.02 ps
AND-9614: 382.02 ps
AND-9615: 382.02 ps
NOT-9616: 408.387 ps
NOT-9617: 349.196 ps
AND-9618: 306.807 ps
AND-9621: 375.669 ps
AND-9622: 375.669 ps
AND-9623: 375.669 ps
AND-9624: 375.669 ps
OR-9626: 462.034 ps
OR-9629: 497.426 ps
OR-9632: 531.758 ps
OR-9635: 565.431 ps
NAND-9642: 117.339 ps
NOT-9645: 198.369 ps
NAND-9646: 102.039 ps
NOT-9649: 196.899 ps
NAND-9650: 384.531 ps
NAND-9653: 391.129 ps
NAND-9656: 384.621 ps
NOT-9659: 200.934 ps
NAND-9660: 212.102 ps
NOT-9661: 211.14 ps
NAND-9662: 222.305 ps
NAND-9663: 122.48 ps
NOT-9666: 203.51 ps
NAND-9667: 107.18 ps
NOT-9670: 202.04 ps
OR-9671: 185.643 ps
NOT-9674: 201.537 ps
NOT-9675: 195.849 ps
NOT-9678: 198.029 ps
OR-9679: 97.5212 ps
OR-9682: 183.161 ps
OR-9685: 152.488 ps
NOT-9690: 86.8304 ps
NAND-9691: 97.6788 ps
NOT-9692: 181.69 ps
NOT-9695: 132.5 ps
NAND-9698: 391.218 ps
NAND-9702: 395.811 ps
OR-9707: 185.643 ps
NOT-9710: 201.537 ps
NOT-9711: 195.849 ps
NOT-9714: 198.029 ps
NOT-9715: 102.13 ps
NAND-9716: 113.304 ps
OR-9717: 183.161 ps
NOT-9720: 153.765 ps
NOT-9721: 86.8304 ps
NAND-9722: 97.6788 ps
NOT-9723: 181.69 ps
NOT-9726: 132.5 ps
NAND-9727: 396.018 ps
AND-9732: 402.278 ps
NAND-9733: 510.717 ps
AND-9734: 410.3 ps
AND-9735: 410.3 ps
AND-9736: 369.496 ps
NOT-9737: 489.307 ps
NOT-9738: 530.357 ps
NAND-9739: 569.372 ps
NAND-9740: 604.561 ps
NOT-9741: 593.387 ps
NAND-9742: 569.37 ps
AND-9754: 202.206 ps
OR-9758: 160.791 ps
NAND-9762: 489.407 ps
NAND-9763: 474.007 ps
NAND-9764: 524.493 ps
NAND-9765: 515.057 ps
NAND-9766: 557.695 ps
AND-9767: 227.222 ps
NAND-9768: 272.725 ps
NOT-9769: 345.576 ps
NAND-9773: 266.996 ps
NAND-9774: 302.344 ps
AND-9775: 202.92 ps
OR-9779: 150.206 ps
NOT-9784: 457.607 ps
NAND-9785: 408.387 ps
OR-9786: 323.61 ps
AND-9790: 354.536 ps
OR-9791: 177.437 ps
NAND-9795: 489.41 ps
NAND-9796: 474.009 ps
NAND-9797: 524.497 ps
NAND-9798: 515.059 ps
NAND-9799: 557.699 ps
NOR-9800: 369.322 ps
NOR-9801: 369.322 ps
NOR-9802: 369.322 ps
NOR-9803: 369.322 ps
NOT-9805: 434.261 ps
NOT-9806: 434.261 ps
OR-9809: 166.894 ps
NOR-9813: 382.02 ps
NOR-9814: 382.02 ps
NOR-9815: 382.02 ps
NOR-9816: 382.02 ps
AND-9817: 349.196 ps
OR-9820: 306.807 ps
NOT-9825: 451.256 ps
NOT-9826: 451.256 ps
NOR-9827: 375.669 ps
NOR-9828: 375.669 ps
NOR-9829: 375.669 ps
NOR-9830: 375.669 ps
NOT-9835: 398.421 ps
NAND-9836: 409.607 ps
NOT-9837: 408.628 ps
NAND-9838: 419.813 ps
NAND-9846: 200.934 ps
NAND-9847: 211.14 ps
NOT-9862: 309.719 ps
NAND-9863: 86.8304 ps
NOT-9866: 298.049 ps
NAND-9873: 102.13 ps
NAND-9876: 86.8304 ps
NAND-9890: 489.41 ps
NAND-9891: 524.497 ps
NOT-9892: 557.699 ps
NAND-9893: 593.387 ps
NAND-9894: 489.407 ps
NAND-9895: 524.493 ps
NOT-9896: 557.695 ps
NOT-9897: 462.034 ps
NAND-9898: 473.109 ps
NOT-9899: 497.426 ps
NAND-9900: 508.623 ps
NOT-9901: 531.758 ps
NAND-9902: 543.025 ps
NOT-9903: 565.431 ps
NAND-9904: 576.605 ps
NOT-9905: 300.921 ps
NOT-9906: 384.531 ps
NAND-9907: 395.768 ps
NOT-9908: 391.129 ps
NAND-9909: 402.366 ps
NOT-9910: 384.621 ps
NAND-9911: 395.857 ps
NOT-9917: 309.764 ps
NAND-9923: 474.007 ps
NAND-9924: 515.057 ps
OR-9925: 214.389 ps
AND-9932: 210.462 ps
AND-9935: 285.725 ps
NOT-9938: 391.218 ps
NAND-9939: 402.455 ps
NAND-9945: 474.009 ps
NAND-9946: 515.059 ps
NOT-9947: 395.811 ps
NAND-9948: 407.048 ps
AND-9949: 289.414 ps
NOT-9953: 396.018 ps
NAND-9954: 407.255 ps
NAND-9955: 398.421 ps
NAND-9956: 408.628 ps
NOT-9957: 117.339 ps
NAND-9958: 128.524 ps
NOT-9959: 102.039 ps
NAND-9960: 113.225 ps
NAND-9961: 200.934 ps
NAND-9964: 211.14 ps
NOT-9967: 122.48 ps
NAND-9968: 133.665 ps
NOT-9969: 107.18 ps
NAND-9970: 118.366 ps
NOT-9971: 185.643 ps
NAND-9972: 196.811 ps
NOT-9973: 195.849 ps
NAND-9974: 207.014 ps
NOT-9975: 97.5212 ps
NAND-9976: 108.695 ps
NOT-9977: 183.161 ps
NOT-9978: 152.488 ps
NAND-9979: 86.8304 ps
NOT-9982: 181.69 ps
NAND-9983: 382.02 ps
NAND-9986: 382.02 ps
NAND-9989: 369.322 ps
NAND-9992: 369.322 ps
NOT-9995: 185.643 ps
NAND-9996: 196.811 ps
NOT-9997: 195.849 ps
NAND-9998: 207.014 ps
NAND-9999: 102.13 ps
NOT-10002: 183.161 ps
NAND-10003: 86.8304 ps
NOT-10006: 181.69 ps
NAND-10007: 375.669 ps
NAND-10010: 375.669 ps
AND-10013: 361.365 ps
AND-10014: 344.056 ps
AND-10015: 384.598 ps
AND-10016: 381.976 ps
AND-10017: 364.556 ps
AND-10018: 381.976 ps
AND-10019: 364.556 ps
AND-10020: 328.584 ps
AND-10021: 311.274 ps
AND-10022: 363.085 ps
NOT-10023: 474.009 ps
NOT-10024: 515.059 ps
NAND-10025: 593.387 ps
NOT-10026: 474.007 ps
NOT-10028: 515.057 ps
NAND-10032: 462.034 ps
NAND-10033: 497.426 ps
NAND-10034: 531.758 ps
NAND-10035: 565.431 ps
NAND-10036: 384.531 ps
NAND-10037: 391.129 ps
NAND-10038: 384.621 ps
AND-10039: 166.894 ps
AND-10040: 150.206 ps
AND-10041: 202.92 ps
AND-10042: 200.548 ps
AND-10043: 254.349 ps
NAND-10050: 391.218 ps
NOT-10053: 349.196 ps
AND-10054: 358.309 ps
AND-10055: 323.61 ps
AND-10056: 306.807 ps
AND-10057: 177.437 ps
AND-10058: 160.791 ps
AND-10059: 202.206 ps
AND-10060: 199.502 ps
AND-10061: 241.899 ps
NAND-10062: 395.811 ps
NAND-10067: 396.018 ps
NAND-10070: 398.421 ps
NAND-10073: 408.628 ps
NAND-10076: 117.339 ps
NAND-10077: 102.039 ps
NAND-10082: 122.48 ps
NAND-10083: 107.18 ps
NAND-10084: 185.643 ps
NAND-10085: 195.849 ps
NAND-10086: 97.5212 ps
NAND-10093: 185.643 ps
NAND-10094: 195.849 ps
OR-10101: 344.056 ps
OR-10102: 364.556 ps
OR-10103: 364.556 ps
OR-10104: 311.274 ps
AND-10105: 446.153 ps
AND-10106: 446.153 ps
AND-10107: 446.153 ps
AND-10108: 446.153 ps
NAND-10109: 462.034 ps
NAND-10110: 497.426 ps
NAND-10111: 531.758 ps
NAND-10112: 565.431 ps
NAND-10113: 384.531 ps
NAND-10114: 391.129 ps
NAND-10115: 384.621 ps
OR-10116: 150.206 ps
OR-10119: 200.548 ps
NOT-10124: 214.389 ps
AND-10130: 237.131 ps
NOT-10131: 210.462 ps
NOT-10132: 285.725 ps
AND-10133: 219.577 ps
NAND-10134: 391.218 ps
NOT-10135: 382.02 ps
NAND-10136: 393.257 ps
NOT-10137: 382.02 ps
NAND-10138: 393.257 ps
AND-10139: 349.196 ps
OR-10140: 306.807 ps
OR-10141: 160.791 ps
OR-10148: 199.502 ps
NAND-10155: 395.811 ps
NOT-10156: 369.322 ps
NAND-10157: 380.559 ps
NOT-10158: 369.322 ps
NAND-10159: 380.559 ps
NOT-10160: 289.414 ps
NAND-10161: 396.018 ps
NOT-10162: 375.669 ps
NAND-10163: 386.906 ps
NOT-10164: 375.669 ps
NAND-10165: 386.906 ps
NAND-10170: 117.339 ps
NAND-10173: 102.039 ps
NOT-10176: 200.934 ps
NAND-10177: 212.119 ps
NOT-10178: 211.14 ps
NAND-10179: 213.32 ps
NAND-10180: 122.48 ps
NAND-10183: 107.18 ps
NAND-10186: 185.643 ps
NAND-10189: 195.849 ps
NAND-10192: 97.5212 ps
NOT-10195: 86.8304 ps
NAND-10196: 98.0166 ps
NAND-10197: 185.643 ps
NAND-10200: 195.849 ps
NOT-10203: 102.13 ps
NAND-10204: 113.316 ps
NOT-10205: 86.8304 ps
NAND-10206: 98.0166 ps
NAND-10212: 409.612 ps
NAND-10213: 419.818 ps
AND-10230: 210.462 ps
NAND-10231: 382.02 ps
NAND-10232: 382.02 ps
OR-10233: 349.196 ps
NAND-10234: 306.807 ps
NAND-10237: 369.322 ps
NAND-10238: 369.322 ps
NAND-10239: 375.669 ps
NAND-10240: 375.669 ps
NOT-10241: 398.421 ps
NOT-10242: 408.628 ps
NAND-10247: 200.934 ps
NAND-10248: 211.14 ps
NAND-10259: 86.8304 ps
NAND-10264: 102.13 ps
NAND-10265: 86.8304 ps
AND-10266: 423.411 ps
AND-10267: 423.411 ps
AND-10268: 423.411 ps
AND-10269: 423.411 ps
NAND-10270: 246.456 ps
NAND-10271: 398.421 ps
NAND-10272: 408.628 ps
BUFF-10273: 150.206 ps
AND-10278: 160.791 ps
AND-10279: 198.236 ps
AND-10280: 235.105 ps
AND-10281: 271.213 ps
AND-10282: 218.944 ps
NOT-10283: 200.548 ps
AND-10287: 199.502 ps
AND-10288: 235.859 ps
AND-10289: 271.373 ps
AND-10290: 306.182 ps
AND-10291: 269.49 ps
AND-10292: 214.389 ps
NAND-10293: 382.02 ps
NAND-10294: 382.02 ps
NAND-10295: 349.196 ps
AND-10296: 306.807 ps
NAND-10299: 369.322 ps
NAND-10300: 369.322 ps
OR-10301: 210.462 ps
NAND-10306: 375.669 ps
NAND-10307: 375.669 ps
BUFF-10308: 334.725 ps
BUFF-10311: 300.484 ps
NOT-10314: 117.339 ps
NAND-10315: 128.524 ps
NOT-10316: 102.039 ps
NAND-10317: 113.224 ps
NAND-10318: 200.934 ps
NAND-10321: 211.14 ps
NOT-10324: 122.48 ps
NAND-10325: 133.665 ps
NOT-10326: 107.18 ps
NAND-10327: 118.365 ps
NOT-10328: 185.643 ps
NAND-10329: 196.828 ps
NOT-10330: 195.849 ps
NAND-10331: 198.029 ps
NOT-10332: 97.5212 ps
NAND-10333: 108.707 ps
NAND-10334: 86.8304 ps
NOT-10337: 185.643 ps
NAND-10338: 196.828 ps
NOT-10339: 195.849 ps
NAND-10340: 198.029 ps
NAND-10341: 102.13 ps
NAND-10344: 86.8304 ps
OR-10350: 423.411 ps
OR-10351: 423.411 ps
OR-10352: 423.411 ps
OR-10353: 423.411 ps
AND-10354: 246.456 ps
NAND-10357: 398.421 ps
NAND-10360: 408.628 ps
OR-10367: 218.944 ps
OR-10375: 269.49 ps
OR-10381: 214.389 ps
AND-10388: 382.02 ps
AND-10391: 349.196 ps
AND-10399: 369.322 ps
AND-10402: 375.669 ps
OR-10406: 199.502 ps
OR-10409: 235.859 ps
OR-10412: 271.373 ps
OR-10415: 306.182 ps
OR-10419: 160.791 ps
OR-10422: 198.236 ps
OR-10425: 235.105 ps
OR-10428: 271.213 ps
NAND-10431: 117.339 ps
NAND-10432: 102.039 ps
NAND-10437: 122.48 ps
NAND-10438: 107.18 ps
NAND-10439: 185.643 ps
NAND-10440: 195.849 ps
NAND-10441: 97.5212 ps
NAND-10444: 185.643 ps
NAND-10445: 195.849 ps
NOT-10450: 306.807 ps
AND-10451: 315.921 ps
NOT-10455: 334.725 ps
NAND-10456: 345.901 ps
NOT-10465: 300.484 ps
NAND-10466: 311.662 ps
NOT-10479: 150.206 ps
NOT-10497: 210.462 ps
NAND-10509: 117.339 ps
NAND-10512: 102.039 ps
NOT-10515: 200.934 ps
NAND-10516: 212.119 ps
NOT-10517: 211.14 ps
NAND-10518: 222.325 ps
NAND-10519: 122.48 ps
NAND-10522: 107.18 ps
NAND-10525: 185.643 ps
NAND-10528: 195.849 ps
NAND-10531: 97.5212 ps
NOT-10534: 86.8304 ps
NAND-10535: 98.0158 ps
NAND-10536: 185.643 ps
NAND-10539: 195.849 ps
NOT-10542: 102.13 ps
NAND-10543: 113.315 ps
NOT-10544: 86.8304 ps
NAND-10545: 98.0158 ps
AND-10546: 306.807 ps
NOT-10547: 349.196 ps
AND-10548: 358.309 ps
AND-10549: 257.08 ps
NOT-10550: 246.456 ps
AND-10551: 255.57 ps
NAND-10552: 334.725 ps
AND-10553: 288.964 ps
AND-10554: 288.964 ps
AND-10555: 288.964 ps
AND-10556: 288.964 ps
NOT-10557: 199.502 ps
NAND-10558: 210.576 ps
NOT-10559: 235.859 ps
NAND-10560: 247.056 ps
NOT-10561: 271.373 ps
NAND-10562: 282.64 ps
NOT-10563: 306.182 ps
NAND-10564: 317.356 ps
NAND-10565: 300.484 ps
NOT-10566: 160.791 ps
NAND-10567: 171.865 ps
NOT-10568: 198.236 ps
NAND-10569: 209.433 ps
NOT-10570: 235.105 ps
NAND-10571: 246.372 ps
NOT-10572: 271.213 ps
NAND-10573: 282.387 ps
NOT-10574: 459.682 ps
NOT-10575: 466.028 ps
NOT-10576: 472.379 ps
AND-10577: 369.322 ps
AND-10581: 165.658 ps
AND-10582: 165.658 ps
NOT-10583: 218.944 ps
AND-10587: 235.057 ps
AND-10588: 235.057 ps
NOT-10589: 269.49 ps
AND-10594: 214.389 ps
AND-10595: 249.564 ps
AND-10596: 283.677 ps
AND-10597: 317.131 ps
AND-10598: 280.438 ps
BUFF-10602: 345.074 ps
NAND-10609: 200.934 ps
NAND-10610: 211.14 ps
NAND-10621: 86.8304 ps
NAND-10626: 102.13 ps
NAND-10627: 86.8304 ps
OR-10628: 306.807 ps
AND-10629: 349.196 ps
AND-10631: 246.456 ps
NAND-10632: 334.725 ps
NAND-10637: 199.502 ps
NAND-10638: 235.859 ps
NAND-10639: 271.373 ps
NAND-10640: 306.182 ps
NAND-10641: 300.484 ps
NAND-10642: 160.791 ps
NAND-10643: 198.236 ps
NAND-10644: 235.105 ps
NAND-10645: 271.213 ps
AND-10647: 369.322 ps
AND-10648: 150.206 ps
AND-10649: 150.206 ps
OR-10652: 280.438 ps
OR-10659: 214.389 ps
OR-10662: 249.564 ps
OR-10665: 283.677 ps
OR-10668: 317.131 ps
NOT-10671: 117.339 ps
NAND-10672: 128.524 ps
NOT-10673: 102.039 ps
NAND-10674: 113.224 ps
NAND-10675: 200.934 ps
NAND-10678: 211.14 ps
NOT-10681: 122.48 ps
NAND-10682: 133.665 ps
NOT-10683: 107.18 ps
NAND-10684: 118.365 ps
NOT-10685: 185.643 ps
NAND-10686: 196.828 ps
NOT-10687: 195.849 ps
NAND-10688: 207.034 ps
NOT-10689: 97.5212 ps
NAND-10690: 108.707 ps
NAND-10691: 86.8304 ps
NOT-10694: 185.643 ps
NAND-10695: 196.828 ps
NOT-10696: 195.849 ps
NAND-10697: 207.034 ps
NAND-10698: 102.13 ps
NAND-10701: 86.8304 ps
OR-10704: 349.196 ps
AND-10705: 240.966 ps
OR-10706: 246.456 ps
AND-10707: 269.49 ps
AND-10708: 269.49 ps
AND-10709: 269.49 ps
AND-10710: 269.49 ps
NAND-10711: 199.502 ps
NAND-10712: 235.859 ps
NAND-10713: 271.373 ps
NAND-10714: 306.182 ps
NAND-10715: 160.791 ps
NAND-10716: 198.236 ps
NAND-10717: 235.105 ps
NAND-10718: 271.213 ps
NOT-10719: 345.074 ps
NAND-10720: 356.247 ps
NOT-10729: 369.322 ps
AND-10730: 218.944 ps
AND-10731: 218.944 ps
NAND-10737: 117.339 ps
NAND-10738: 102.039 ps
OR-10739: 150.206 ps
NAND-10746: 122.48 ps
NAND-10747: 107.18 ps
NAND-10748: 185.643 ps
NAND-10749: 195.849 ps
NAND-10750: 97.5212 ps
NAND-10753: 185.643 ps
NAND-10754: 195.849 ps
OR-10759: 240.966 ps
OR-10760: 269.49 ps
OR-10761: 269.49 ps
OR-10762: 269.49 ps
OR-10763: 269.49 ps
NAND-10764: 345.074 ps
AND-10765: 299.912 ps
AND-10766: 299.912 ps
AND-10767: 299.912 ps
AND-10768: 299.912 ps
NOT-10769: 214.389 ps
NAND-10770: 225.465 ps
NOT-10771: 249.564 ps
NAND-10772: 260.761 ps
NOT-10773: 283.677 ps
NAND-10774: 294.944 ps
NOT-10775: 317.131 ps
NAND-10776: 328.305 ps
OR-10778: 218.944 ps
OR-10781: 218.944 ps
NOT-10784: 280.438 ps
NAND-10789: 117.339 ps
NAND-10792: 102.039 ps
NOT-10796: 200.934 ps
NAND-10797: 212.119 ps
NOT-10798: 211.14 ps
NAND-10799: 222.325 ps
NAND-10800: 122.48 ps
NAND-10803: 107.18 ps
NAND-10806: 185.643 ps
NAND-10809: 195.849 ps
NAND-10812: 97.5212 ps
NOT-10815: 86.8304 ps
NAND-10816: 98.0158 ps
NAND-10817: 185.643 ps
NAND-10820: 195.849 ps
NOT-10823: 102.13 ps
NAND-10824: 113.315 ps
NOT-10825: 86.8304 ps
NAND-10826: 98.0158 ps
NAND-10827: 345.074 ps
NAND-10832: 214.389 ps
NAND-10833: 249.564 ps
NAND-10834: 283.677 ps
NAND-10835: 317.131 ps
NOT-10836: 150.206 ps
BUFF-10837: 218.944 ps
BUFF-10838: 218.944 ps
BUFF-10839: 218.944 ps
BUFF-10840: 218.944 ps
NAND-10845: 200.934 ps
NAND-10846: 211.14 ps
NAND-10857: 86.8304 ps
NAND-10862: 102.13 ps
NAND-10863: 86.8304 ps
AND-10864: 280.438 ps
AND-10865: 280.438 ps
AND-10866: 280.438 ps
AND-10867: 280.438 ps
NAND-10868: 214.389 ps
NAND-10869: 249.564 ps
NAND-10870: 283.677 ps
NAND-10871: 317.131 ps
NOT-10872: 117.339 ps
NAND-10873: 128.524 ps
NOT-10874: 102.039 ps
NAND-10875: 113.224 ps
NAND-10876: 200.934 ps
NAND-10879: 211.14 ps
NOT-10882: 122.48 ps
NAND-10883: 133.665 ps
NOT-10884: 107.18 ps
NAND-10885: 118.365 ps
NOT-10886: 185.643 ps
NAND-10887: 196.828 ps
NOT-10888: 195.849 ps
NAND-10889: 207.034 ps
NOT-10890: 97.5212 ps
NAND-10891: 108.707 ps
NAND-10892: 86.8304 ps
NOT-10895: 185.643 ps
NAND-10896: 196.828 ps
NOT-10897: 195.849 ps
NAND-10898: 207.034 ps
NAND-10899: 102.13 ps
NAND-10902: 86.8304 ps
OR-10905: 280.438 ps
OR-10906: 280.438 ps
OR-10907: 280.438 ps
OR-10908: 280.438 ps
NAND-10909: 117.339 ps
NAND-10910: 102.039 ps
NAND-10915: 122.48 ps
NAND-10916: 107.18 ps
NAND-10917: 185.643 ps
NAND-10918: 195.849 ps
NAND-10919: 97.5212 ps
NAND-10922: 185.643 ps
NAND-10923: 195.849 ps
NAND-10928: 117.339 ps
NAND-10931: 102.039 ps
NOT-10934: 200.934 ps
NAND-10935: 212.119 ps
NOT-10936: 211.14 ps
NAND-10937: 222.325 ps
NAND-10938: 122.48 ps
NAND-10941: 107.18 ps
NAND-10944: 185.643 ps
NAND-10947: 195.849 ps
NAND-10950: 97.5212 ps
NOT-10953: 86.8304 ps
NAND-10954: 98.0158 ps
NAND-10955: 185.643 ps
NAND-10958: 195.849 ps
NOT-10961: 102.13 ps
NAND-10962: 113.315 ps
NOT-10963: 86.8304 ps
NAND-10964: 98.0158 ps
NAND-10969: 200.934 ps
NAND-10970: 211.14 ps
NAND-10981: 86.8304 ps
NAND-10986: 102.13 ps
NAND-10987: 86.8304 ps
NOT-10988: 117.339 ps
NAND-10989: 128.524 ps
NOT-10990: 102.039 ps
NAND-10991: 113.224 ps
NAND-10992: 200.934 ps
NAND-10995: 211.14 ps
NOT-10998: 122.48 ps
NAND-10999: 133.665 ps
NOT-11000: 107.18 ps
NAND-11001: 118.365 ps
NOT-11002: 185.643 ps
NAND-11003: 196.828 ps
NOT-11004: 195.849 ps
NAND-11005: 207.034 ps
NOT-11006: 97.5212 ps
NAND-11007: 108.707 ps
NAND-11008: 86.8304 ps
NOT-11011: 185.643 ps
NAND-11012: 196.828 ps
NOT-11013: 195.849 ps
NAND-11014: 207.034 ps
NAND-11015: 102.13 ps
NAND-11018: 86.8304 ps
NAND-11023: 117.339 ps
NAND-11024: 102.039 ps
NAND-11027: 122.48 ps
NAND-11028: 107.18 ps
NAND-11029: 185.643 ps
NAND-11030: 195.849 ps
NAND-11031: 97.5212 ps
NAND-11034: 185.643 ps
NAND-11035: 195.849 ps
NOT-11040: 200.934 ps
NAND-11041: 212.124 ps
NOT-11042: 211.14 ps
NAND-11043: 222.33 ps
NAND-11044: 117.339 ps
NAND-11047: 102.039 ps
NAND-11050: 122.48 ps
NAND-11053: 107.18 ps
NAND-11056: 185.643 ps
NAND-11059: 195.849 ps
NAND-11062: 97.5212 ps
NOT-11065: 86.8304 ps
NAND-11066: 98.0158 ps
NAND-11067: 185.643 ps
NAND-11070: 195.849 ps
NOT-11073: 102.13 ps
NAND-11074: 113.315 ps
NOT-11075: 86.8304 ps
NAND-11076: 98.0158 ps
NAND-11077: 200.934 ps
NAND-11078: 211.14 ps
NAND-11095: 86.8304 ps
NAND-11098: 102.13 ps
NAND-11099: 86.8304 ps
NAND-11100: 200.934 ps
NAND-11103: 211.14 ps
NOT-11106: 185.643 ps
NAND-11107: 196.833 ps
NOT-11108: 195.849 ps
NAND-11109: 207.039 ps
NOT-11110: 185.643 ps
NAND-11111: 196.833 ps
NOT-11112: 195.849 ps
NAND-11113: 207.039 ps
NOT-11114: 117.339 ps
NAND-11115: 128.524 ps
NOT-11116: 102.039 ps
NAND-11117: 113.224 ps
NOT-11118: 122.48 ps
NAND-11119: 133.665 ps
NOT-11120: 107.18 ps
NAND-11121: 118.365 ps
NOT-11122: 97.5212 ps
NAND-11123: 108.707 ps
NAND-11124: 86.8304 ps
NAND-11127: 102.13 ps
NAND-11130: 86.8304 ps
NAND-11137: 185.643 ps
NAND-11138: 195.849 ps
NAND-11139: 185.643 ps
NAND-11140: 195.849 ps
NAND-11141: 117.339 ps
NAND-11142: 102.039 ps
NAND-11143: 122.48 ps
NAND-11144: 107.18 ps
NAND-11145: 97.5212 ps
AND-11152: 200.548 ps
AND-11153: 200.548 ps
AND-11154: 211.147 ps
AND-11155: 200.941 ps
NAND-11156: 185.643 ps
NAND-11159: 195.849 ps
NAND-11162: 185.643 ps
NAND-11165: 195.849 ps
NAND-11168: 117.339 ps
NAND-11171: 102.039 ps
NAND-11174: 122.48 ps
NAND-11177: 107.18 ps
NAND-11180: 97.5212 ps
NOT-11183: 86.8304 ps
NAND-11184: 98.0158 ps
NOT-11185: 102.13 ps
NAND-11186: 113.315 ps
NOT-11187: 86.8304 ps
NAND-11188: 98.0158 ps
OR-11205: 200.548 ps
NAND-11210: 86.8304 ps
