Circuit delay: 2230 ps

Gate slacks:
NAND-U12640: 584.85 ps
NAND-U12641: 1048.58 ps
NAND-U12642: 1048.52 ps
NAND-U12643: 1048.58 ps
NOT-U12644: 1312.43 ps
NAND-U12645: 1051.6 ps
NAND-U12646: 1115.67 ps
NAND-U12647: 1118.67 ps
NAND-U12648: 1284.18 ps
NAND-U12649: 1120.21 ps
NAND-U12650: 1124.33 ps
NAND-U12651: 744.075 ps
NAND-U12652: 736.423 ps
NAND-U12653: 1366.35 ps
NAND-U12654: 1413.09 ps
NAND-U12655: 1122.24 ps
NAND-U12656: 1427.62 ps
NAND-U12657: 1414.99 ps
NAND-U12658: 548.064 ps
NAND-U12659: 574.294 ps
NAND-U12660: 551.583 ps
NAND-U12661: 658.011 ps
NAND-U12662: 666.431 ps
NAND-U12663: 721.171 ps
NAND-U12664: 769.855 ps
NAND-U12665: 372.536 ps
NAND-U12666: 367.409 ps
NAND-U12667: 380.109 ps
NAND-U12668: 380.109 ps
NAND-U12669: 637.185 ps
NAND-U12670: 802.092 ps
NAND-U12671: 1327.75 ps
NAND-U12672: 1315.12 ps
NAND-U12673: 824.882 ps
NAND-U12674: 807.133 ps
NAND-U12675: 807.133 ps
NAND-U12676: 1266.57 ps
NAND-U12677: 1266.57 ps
NAND-U12678: 795.808 ps
NAND-U12679: 791.404 ps
NAND-U12680: 801.64 ps
NAND-U12681: 1283.4 ps
NAND-U12682: 1276.93 ps
NAND-U12683: 803.37 ps
NAND-U12684: 801.64 ps
NAND-U12685: 1348.01 ps
NAND-U12686: 1341.53 ps
NAND-U12687: 836.258 ps
NAND-U12688: 830.976 ps
NAND-U12689: 1299.97 ps
NAND-U12690: 1299.97 ps
OR-U12691: 1462.33 ps
NAND-U12692: 867.518 ps
NAND-U12693: 824.865 ps
NAND-U12694: 806.528 ps
NAND-U12695: 806.528 ps
NAND-U12696: 823.62 ps
NAND-U12697: 805.731 ps
NAND-U12698: 805.731 ps
OR-U12699: 803.372 ps
NAND-U12700: 810.163 ps
NAND-U12701: 843.458 ps
OR-U12702: 820.548 ps
NAND-U12703: 827.364 ps
OR-U12704: 825.336 ps
NAND-U12705: 832.141 ps
OR-U12706: 818.417 ps
NAND-U12707: 822.378 ps
OR-U12708: 1206.87 ps
NAND-U12709: 1213.39 ps
NAND-U12710: 1237.92 ps
OR-U12711: 1211.13 ps
NAND-U12712: 1218.06 ps
OR-U12713: 1212.04 ps
NAND-U12714: 1218.78 ps
OR-U12715: 1263.16 ps
NAND-U12716: 1268.54 ps
OR-U12717: 1235.38 ps
NAND-U12718: 1242.28 ps
NAND-U12719: 1259.22 ps
NAND-U12720: 1310.32 ps
NAND-U12721: 1526.92 ps
NAND-U12722: 1526.92 ps
NAND-U12723: 774.847 ps
NAND-U12724: 817.794 ps
NAND-U12725: 679.083 ps
NAND-U12726: 662.317 ps
NAND-U12727: 322.424 ps
NAND-U12728: 1321.11 ps
NAND-U12729: 1424.08 ps
NAND-U12730: 1424.08 ps
NAND-U12731: 808.604 ps
NAND-U12732: 801.677 ps
NAND-U12733: 801.677 ps
NAND-U12734: 295.146 ps
NAND-U12735: 1569.09 ps
NAND-U12736: 1551.54 ps
NAND-U12737: 1555.39 ps
NAND-U12738: 1537.3 ps
NAND-U12739: 1537.3 ps
NAND-U12740: 621.483 ps
NAND-U12741: 408.267 ps
NAND-U12742: 645.61 ps
NAND-U12743: 628.978 ps
NAND-U12744: 628.978 ps
NAND-U12745: 1236.4 ps
NAND-U12746: 1228.26 ps
NAND-U12747: 1193.81 ps
NAND-U12748: 1182.91 ps
NAND-U12749: 1148.45 ps
NAND-U12750: 1263.15 ps
NAND-U12751: 1280.45 ps
NAND-U12752: 1282.15 ps
NOT-U12753: 1329.87 ps
NAND-U12754: 1288.77 ps
NAND-U12755: 1354.09 ps
NOT-U12756: 1353.57 ps
NAND-U12757: 914.179 ps
NAND-U12758: 927.518 ps
NAND-U12759: 876.163 ps
NAND-U12760: 879.477 ps
NAND-U12761: 728.648 ps
NAND-U12762: 752.448 ps
OR-U12763: 912.097 ps
NAND-U12764: 881.285 ps
NAND-U12765: 785.952 ps
NAND-U12766: 768.039 ps
NAND-U12767: 970.206 ps
NAND-U12768: 970.833 ps
NAND-U12769: 289.199 ps
NAND-U12770: 1415.84 ps
NAND-U12771: 1398.74 ps
NAND-U12772: 1579.56 ps
NAND-U12773: 2242.98 ps
NAND-U12774: 970.725 ps
NAND-U12775: 970.833 ps
NAND-U12776: 286.714 ps
NAND-U12777: 260.38 ps
NAND-U12778: 970.725 ps
NAND-U12779: 970.833 ps
NAND-U12780: 269.593 ps
NAND-U12781: 271.168 ps
NAND-U12782: 271.037 ps
NAND-U12783: 271.037 ps
NAND-U12784: 961.978 ps
NAND-U12785: 973.618 ps
NAND-U12786: 316.865 ps
NAND-U12787: 316.865 ps
NAND-U12788: 987.624 ps
NAND-U12789: 987.732 ps
NAND-U12790: 291.797 ps
NAND-U12791: 855.345 ps
NAND-U12792: 299.488 ps
NAND-U12793: 961.668 ps
NAND-U12794: 874.62 ps
NAND-U12795: 858.159 ps
NAND-U12796: 319.633 ps
NAND-U12797: 312.219 ps
NAND-U12798: 901.821 ps
NAND-U12799: 882.207 ps
NAND-U12800: 987.624 ps
NAND-U12801: 987.732 ps
NAND-U12802: 959.396 ps
NAND-U12803: 2275.11 ps
NAND-U12804: 1950.77 ps
NAND-U12805: 303.443 ps
NAND-U12806: 310.991 ps
NAND-U12807: 953.752 ps
NAND-U12808: 953.86 ps
NAND-U12809: 931.426 ps
NAND-U12810: 303.443 ps
NAND-U12811: 406.78 ps
NAND-U12812: 384.246 ps
NAND-U12813: 384.246 ps
NAND-U12814: 2250.48 ps
NAND-U12815: 1982.93 ps
NAND-U12816: 993.677 ps
NAND-U12817: 1005.15 ps
NAND-U12818: 397.179 ps
NAND-U12819: 392.099 ps
NAND-U12820: 2291.47 ps
NAND-U12821: 2081.03 ps
NAND-U12822: 363.227 ps
NAND-U12823: 993.677 ps
NAND-U12824: 1005.15 ps
NAND-U12825: 2091.09 ps
NAND-U12826: 2244.74 ps
NAND-U12827: 576.236 ps
NAND-U12828: 2147.86 ps
NAND-U12829: 2244.74 ps
NAND-U12830: 1191.88 ps
NAND-U12831: 274.489 ps
NAND-U12832: 629.029 ps
NAND-U12833: 612.158 ps
NOT-U12834: 612.158 ps
NAND-U12835: 288.767 ps
NAND-U12836: 325.319 ps
NAND-U12837: 688.191 ps
NAND-U12838: 670.809 ps
NAND-U12839: 641.113 ps
NAND-U12840: 623.863 ps
NAND-U12841: 594.653 ps
NAND-U12842: 578.353 ps
NAND-U12843: 288.854 ps
NAND-U12844: 654.19 ps
NAND-U12845: 636.282 ps
NAND-U12846: 618.663 ps
NAND-U12847: 601.413 ps
NAND-U12848: 646.178 ps
NAND-U12849: 629.504 ps
NAND-U12850: 647.136 ps
NAND-U12851: 630.462 ps
NAND-U12852: 758.311 ps
NAND-U12853: 752.602 ps
NAND-U12854: 321.404 ps
NAND-U12855: 302.086 ps
NAND-U12856: 302.086 ps
NAND-U12857: 311.602 ps
NAND-U12858: 277.812 ps
NAND-U12859: 324.571 ps
NAND-U12860: 358.225 ps
NAND-U12861: 370.38 ps
NAND-U12862: 394.538 ps
NAND-U12863: 437.897 ps
NAND-U12864: 530.909 ps
NAND-U12865: 973.696 ps
NAND-U12866: 968.026 ps
NAND-U12867: 759.959 ps
NAND-U12868: 759.965 ps
NAND-U12869: 744.244 ps
NAND-U12870: 754.241 ps
NAND-U12871: 805.503 ps
NAND-U12872: 782.571 ps
NAND-U12873: 787.006 ps
NAND-U12874: 860.643 ps
NAND-U12875: 850.495 ps
NAND-U12876: 850.495 ps
NAND-U12877: 899.595 ps
NAND-U12878: 863.802 ps
NAND-U12879: 836.491 ps
NAND-U12880: 825.281 ps
NAND-U12881: 848.873 ps
NAND-U12882: 794.887 ps
NAND-U12883: 821.262 ps
NAND-U12884: 814.754 ps
NAND-U12885: 847.174 ps
NAND-U12886: 831.748 ps
NAND-U12887: 848.877 ps
NAND-U12888: 1763.23 ps
NAND-U12889: 1746.06 ps
NAND-U12890: 1746.06 ps
NAND-U12891: 916.063 ps
NAND-U12892: 903.608 ps
NAND-U12893: 831.748 ps
NAND-U12894: 848.877 ps
NAND-U12895: 1835.19 ps
NAND-U12896: 1817.87 ps
NAND-U12897: 1817.87 ps
NAND-U12898: 916.063 ps
NAND-U12899: 903.608 ps
NAND-U12900: 794.887 ps
NAND-U12901: 821.262 ps
NAND-U12902: 813.806 ps
NAND-U12903: 845.322 ps
NAND-U12904: 831.748 ps
NAND-U12905: 848.877 ps
NAND-U12906: 1960.94 ps
NAND-U12907: 1943.62 ps
NAND-U12908: 1943.62 ps
NAND-U12909: 916.063 ps
NAND-U12910: 903.608 ps
NAND-U12911: 794.887 ps
NAND-U12912: 821.262 ps
NAND-U12913: 813.806 ps
NAND-U12914: 845.322 ps
NAND-U12915: 794.887 ps
NAND-U12916: 821.262 ps
NAND-U12917: 813.806 ps
NAND-U12918: 845.322 ps
NAND-U12919: 2143.95 ps
NAND-U12920: 2126.82 ps
NAND-U12921: 903.607 ps
NAND-U12922: 916.062 ps
NAND-U12923: 831.748 ps
NAND-U12924: 848.877 ps
NAND-U12925: 727.361 ps
NAND-U12926: 950.695 ps
NAND-U12927: 692.655 ps
NAND-U12928: 2210.63 ps
NAND-U12929: 692.655 ps
NAND-U12930: 2220.38 ps
NAND-U12931: 679.218 ps
NAND-U12932: 618.371 ps
NAND-U12933: 577.099 ps
NAND-U12934: 436.966 ps
NAND-U12935: 2276.97 ps
NAND-U12936: 2266.99 ps
AND-U12937: 812.985 ps
NAND-U12938: 436.966 ps
NAND-U12939: 622.265 ps
NAND-U12940: 624.261 ps
NAND-U12941: 723.72 ps
NAND-U12942: 711.922 ps
NAND-U12943: 494.281 ps
NAND-U12944: 605.819 ps
NAND-U12945: 604.504 ps
NAND-U12946: 645.776 ps
NAND-U12947: 706.624 ps
NAND-U12948: 494.281 ps
NAND-U12949: 605.819 ps
NAND-U12950: 604.504 ps
NAND-U12951: 645.776 ps
NAND-U12952: 706.624 ps
NAND-U12953: 480.566 ps
NAND-U12954: 592.116 ps
NAND-U12955: 577.099 ps
NAND-U12956: 742.432 ps
NAND-U12957: 2195.33 ps
NAND-U12958: 1347.2 ps
NAND-U12959: 2127.83 ps
NAND-U12960: 2127.83 ps
NAND-U12961: 830.781 ps
NAND-U12962: 757.509 ps
NAND-U12963: 756.135 ps
NAND-U12964: 757.509 ps
NAND-U12965: 782.907 ps
NAND-U12966: 756.135 ps
NAND-U12967: 950.348 ps
NAND-U12968: 1196.63 ps
NAND-U12969: 1196.63 ps
NAND-U12970: 1196.63 ps
NAND-U12971: 1196.63 ps
NAND-U12972: 1196.63 ps
NAND-U12973: 1196.63 ps
NAND-U12974: 1196.63 ps
NAND-U12975: 1196.63 ps
NAND-U12976: 1196.63 ps
NAND-U12977: 1196.63 ps
NAND-U12978: 1196.63 ps
NAND-U12979: 1196.63 ps
NAND-U12980: 1196.63 ps
NAND-U12981: 1196.63 ps
NAND-U12982: 1196.63 ps
NAND-U12983: 1169.77 ps
NAND-U12984: 1169.77 ps
NAND-U12985: 1169.77 ps
NAND-U12986: 1169.77 ps
NAND-U12987: 1169.77 ps
NAND-U12988: 1169.77 ps
NAND-U12989: 1169.77 ps
NAND-U12990: 1169.77 ps
NAND-U12991: 1169.77 ps
NAND-U12992: 1169.77 ps
NAND-U12993: 1169.77 ps
NAND-U12994: 1169.77 ps
NAND-U12995: 1169.77 ps
NAND-U12996: 1169.77 ps
NAND-U12997: 1169.77 ps
AND-U12998: 1241.91 ps
NAND-U12999: 1196.63 ps
NAND-U13000: 791.123 ps
NAND-U13001: 791.123 ps
NAND-U13002: 791.123 ps
NAND-U13003: 791.123 ps
NAND-U13004: 791.123 ps
NAND-U13005: 791.123 ps
NAND-U13006: 791.123 ps
NAND-U13007: 791.123 ps
NAND-U13008: 791.123 ps
NAND-U13009: 791.123 ps
NAND-U13010: 791.123 ps
NAND-U13011: 791.123 ps
NAND-U13012: 791.123 ps
NAND-U13013: 791.123 ps
NAND-U13014: 791.123 ps
NAND-U13015: 791.123 ps
NAND-U13016: 791.123 ps
NAND-U13017: 791.123 ps
NAND-U13018: 791.123 ps
NAND-U13019: 791.123 ps
NAND-U13020: 791.123 ps
NAND-U13021: 791.123 ps
NAND-U13022: 791.123 ps
NAND-U13023: 791.123 ps
NAND-U13024: 791.123 ps
NAND-U13025: 791.123 ps
NAND-U13026: 791.123 ps
NAND-U13027: 791.123 ps
NAND-U13028: 791.123 ps
NAND-U13029: 791.123 ps
NAND-U13030: 791.123 ps
NAND-U13031: 755.501 ps
NAND-U13032: 698.514 ps
NAND-U13033: 760.009 ps
AND-U13034: 2191.14 ps
AND-U13035: 2191.14 ps
AND-U13036: 2191.14 ps
AND-U13037: 2191.14 ps
AND-U13038: 2191.14 ps
AND-U13039: 2191.14 ps
AND-U13040: 2191.14 ps
AND-U13041: 2191.14 ps
AND-U13042: 2191.14 ps
AND-U13043: 2191.14 ps
AND-U13044: 2191.14 ps
AND-U13045: 2191.14 ps
AND-U13046: 2191.14 ps
AND-U13047: 2191.14 ps
AND-U13048: 2191.14 ps
AND-U13049: 2191.14 ps
AND-U13050: 2191.14 ps
AND-U13051: 2191.14 ps
AND-U13052: 2191.14 ps
AND-U13053: 2191.14 ps
AND-U13054: 2191.14 ps
AND-U13055: 2191.14 ps
AND-U13056: 2191.14 ps
AND-U13057: 2191.14 ps
AND-U13058: 2191.14 ps
AND-U13059: 2191.14 ps
AND-U13060: 2191.14 ps
AND-U13061: 2191.14 ps
AND-U13062: 2191.14 ps
AND-U13063: 2191.14 ps
NAND-U13064: 2048.5 ps
NAND-U13065: 1908.62 ps
NAND-U13066: 1908.62 ps
NAND-U13067: 1908.62 ps
NAND-U13068: 1908.62 ps
NAND-U13069: 1908.62 ps
NAND-U13070: 1908.62 ps
NAND-U13071: 1908.62 ps
NAND-U13072: 1908.62 ps
NAND-U13073: 1908.62 ps
NAND-U13074: 1908.62 ps
NAND-U13075: 1908.62 ps
NAND-U13076: 1908.62 ps
NAND-U13077: 1908.62 ps
NAND-U13078: 1908.62 ps
NAND-U13079: 1908.62 ps
NAND-U13080: 1908.62 ps
NAND-U13081: 1908.62 ps
NAND-U13082: 1908.62 ps
NAND-U13083: 1908.62 ps
NAND-U13084: 1908.62 ps
NAND-U13085: 1908.62 ps
NAND-U13086: 1908.62 ps
NAND-U13087: 1908.62 ps
NAND-U13088: 1908.62 ps
NAND-U13089: 1908.62 ps
NAND-U13090: 1908.62 ps
NAND-U13091: 1908.62 ps
NAND-U13092: 1908.62 ps
NAND-U13093: 1908.62 ps
NAND-U13094: 1908.62 ps
NAND-U13095: 2048.5 ps
NAND-U13096: 2185.01 ps
NAND-U13097: 2276.97 ps
NAND-U13098: 1634.67 ps
NOT-U13099: 1009.88 ps
NOT-U13100: 1025.1 ps
NAND-U13101: 1088.56 ps
NAND-U13102: 1209.07 ps
NAND-U13103: 1209.07 ps
NOT-U13104: 1123.84 ps
NOT-U13105: 1198.91 ps
NOT-U13106: 1269.13 ps
NOT-U13107: 1794.34 ps
NOT-U13108: 1336.16 ps
NOT-U13109: 1837.61 ps
NOT-U13110: 1431.21 ps
NOT-U13111: 1407.17 ps
NOT-U13112: 1412.72 ps
NOT-U13113: 1415.89 ps
NOT-U13114: 1431.21 ps
NOT-U13115: 1873.05 ps
NOT-U13116: 1431.21 ps
NOT-U13117: 1547.04 ps
NOT-U13118: 1574.42 ps
NOT-U13119: 1578.02 ps
NOT-U13120: 1731.51 ps
NAND-U13121: 1347.44 ps
NAND-U13122: 1366.35 ps
NAND-U13123: 1149.48 ps
NOT-U13124: 1990.64 ps
NOT-U13125: 1897.11 ps
NOT-U13126: 1905.02 ps
NOT-U13127: 2311.6 ps
NAND-U13128: 922.425 ps
NAND-U13129: 946.621 ps
NOT-U13130: 2250.72 ps
NAND-U13131: 2185.01 ps
NAND-U13132: 1908.62 ps
NAND-U13133: 1512.55 ps
NOT-U13134: 2313.44 ps
NOT-U13135: 2066.33 ps
NAND-U13136: 2127.83 ps
NOT-U13137: 2229.48 ps
NOT-U13138: 2348.55 ps
NOT-U13139: 2039.99 ps
NAND-U13140: 974.451 ps
OR-U13141: 1876.57 ps
NAND-U13142: 1044.53 ps
NOT-U13143: 2333.26 ps
NAND-U13144: 1472.31 ps
NAND-U13145: 1472.31 ps
NOT-U13146: 2231.08 ps
NOT-U13147: 2244.74 ps
NAND-U13148: 1472.31 ps
NOT-U13149: 2231.07 ps
NOT-U13150: 2251.46 ps
NAND-U13151: 1472.31 ps
NOT-U13152: 2277.8 ps
NAND-U13153: 1472.31 ps
NOT-U13154: 2236.5 ps
NAND-U13155: 1472.31 ps
NOT-U13156: 2261.13 ps
NAND-U13157: 1472.31 ps
NOT-U13158: 2219.65 ps
NOT-U13159: 2283.51 ps
NAND-U13160: 1472.31 ps
NOT-U13161: 2246.26 ps
NAND-U13162: 1472.31 ps
NOT-U13163: 2263.91 ps
NOT-U13164: 2283.51 ps
NAND-U13165: 1472.31 ps
NOT-U13166: 2244.47 ps
NOT-U13167: 2269.39 ps
NAND-U13168: 1472.31 ps
NOT-U13169: 2227.57 ps
NOT-U13170: 2265.83 ps
NAND-U13171: 1472.31 ps
NOT-U13172: 2229.31 ps
NOT-U13173: 2242.98 ps
NAND-U13174: 1472.31 ps
NOT-U13175: 2172 ps
NAND-U13176: 879.477 ps
NAND-U13177: 876.163 ps
NAND-U13178: 876.163 ps
NAND-U13179: 1016.59 ps
NAND-U13180: 1563.49 ps
NAND-U13181: 1563.49 ps
NAND-U13182: 1563.49 ps
NAND-U13183: 1563.49 ps
NAND-U13184: 1563.49 ps
NAND-U13185: 1563.49 ps
NAND-U13186: 1563.49 ps
NAND-U13187: 1563.49 ps
NAND-U13188: 1563.49 ps
NAND-U13189: 1563.49 ps
NAND-U13190: 1563.49 ps
NAND-U13191: 1563.49 ps
NAND-U13192: 834.851 ps
NAND-U13193: 1536.64 ps
NAND-U13194: 1536.64 ps
NAND-U13195: 1536.64 ps
NAND-U13196: 1536.64 ps
NAND-U13197: 1536.64 ps
NAND-U13198: 1536.64 ps
NAND-U13199: 1536.64 ps
NAND-U13200: 1536.64 ps
NAND-U13201: 1536.64 ps
NAND-U13202: 1536.64 ps
NAND-U13203: 1536.64 ps
NAND-U13204: 1536.64 ps
NAND-U13205: 868.612 ps
NAND-U13206: 899.109 ps
NAND-U13207: 868.612 ps
NAND-U13208: 1563.49 ps
NAND-U13209: 895.415 ps
NAND-U13210: 812.985 ps
NAND-U13211: 1885.65 ps
OR-U13212: 2128.93 ps
OR-U13213: 2129.94 ps
NAND-U13214: 1209.07 ps
NAND-U13215: 2187.11 ps
NAND-U13216: 2022.29 ps
NAND-U13217: 2114.21 ps
NOT-U13218: 2188.51 ps
NOT-U13219: 2188.51 ps
OR-U13220: 2245.39 ps
NAND-U13221: 2276.97 ps
OR-U13222: 2286.75 ps
NAND-U13223: 2293.63 ps
NOT-U13224: 2344.1 ps
NOT-U13225: 2276.97 ps
NAND-U13226: 1908.62 ps
NAND-U13227: 1908.62 ps
NAND-U13228: 2294.69 ps
NAND-U13229: 1343.42 ps
NAND-U13230: 1343.42 ps
NAND-U13231: 2107.49 ps
NAND-U13232: 2152.92 ps
NAND-U13233: 1337.7 ps
NAND-U13234: 2185.01 ps
NAND-U13235: 1367.34 ps
NAND-U13236: 1367.34 ps
NAND-U13237: 2182.26 ps
NAND-U13238: 2163.31 ps
NAND-U13239: 2163.31 ps
NAND-U13240: 814.021 ps
NAND-U13241: 803.67 ps
NAND-U13242: 709.2 ps
NAND-U13243: 629.575 ps
NAND-U13244: 1127.56 ps
NAND-U13245: 1048.95 ps
NAND-U13246: 1033.96 ps
NAND-U13247: 1020.59 ps
NAND-U13248: 2185.01 ps
NAND-U13249: 2107.49 ps
NAND-U13250: 2107.49 ps
NAND-U13251: 2107.49 ps
NAND-U13252: 2107.49 ps
AND-U13253: 1635.83 ps
AND-U13254: 1640.43 ps
AND-U13255: 1602.79 ps
AND-U13256: 1602.79 ps
AND-U13257: 1562.88 ps
AND-U13258: 1562.88 ps
AND-U13259: 1529.84 ps
AND-U13260: 1529.84 ps
AND-U13261: 1535.74 ps
AND-U13262: 1502.7 ps
AND-U13263: 1502.7 ps
AND-U13264: 1502.7 ps
AND-U13265: 1482.52 ps
AND-U13266: 1482.52 ps
AND-U13267: 1449.49 ps
AND-U13268: 1449.49 ps
AND-U13269: 1429.77 ps
AND-U13270: 1429.77 ps
AND-U13271: 1429.77 ps
AND-U13272: 1462.81 ps
AND-U13273: 1439.22 ps
AND-U13274: 1406.18 ps
AND-U13275: 1406.18 ps
AND-U13276: 1439.22 ps
AND-U13277: 1366.35 ps
AND-U13278: 1366.35 ps
AND-U13279: 1366.35 ps
AND-U13280: 1380.17 ps
AND-U13281: 1380.48 ps
AND-U13282: 1380.48 ps
AND-U13283: 1347.44 ps
AND-U13284: 1347.44 ps
AND-U13285: 1070.12 ps
AND-U13286: 1019.8 ps
AND-U13287: 1019.8 ps
AND-U13288: 1043.83 ps
AND-U13289: 1118.86 ps
AND-U13290: 1118.86 ps
AND-U13291: 1068.54 ps
AND-U13292: 1092.57 ps
AND-U13293: 1007.02 ps
AND-U13294: 1007.02 ps
AND-U13295: 956.701 ps
AND-U13296: 980.734 ps
AND-U13297: 1015.44 ps
AND-U13298: 965.118 ps
AND-U13299: 965.118 ps
AND-U13300: 965.118 ps
AND-U13301: 1510.76 ps
AND-U13302: 1496.94 ps
AND-U13303: 1496.94 ps
AND-U13304: 1496.94 ps
AND-U13305: 1500.31 ps
AND-U13306: 1500.31 ps
AND-U13307: 1500.31 ps
AND-U13308: 1514.13 ps
AND-U13309: 1496.95 ps
AND-U13310: 1483.13 ps
AND-U13311: 1483.13 ps
AND-U13312: 1483.13 ps
AND-U13313: 1433.82 ps
AND-U13314: 1420 ps
AND-U13315: 1420 ps
AND-U13316: 1420 ps
AND-U13317: 1518.91 ps
AND-U13318: 1505.09 ps
AND-U13319: 1505.09 ps
AND-U13320: 1505.09 ps
AND-U13321: 1524.55 ps
AND-U13322: 1510.73 ps
AND-U13323: 1510.73 ps
AND-U13324: 1510.73 ps
AND-U13325: 1499.31 ps
AND-U13326: 1485.49 ps
AND-U13327: 1485.49 ps
AND-U13328: 1485.49 ps
AND-U13329: 1645.17 ps
AND-U13330: 1645.17 ps
AND-U13331: 1612.14 ps
AND-U13332: 1612.14 ps
NOR-U13333: 2148.36 ps
AND-U13334: 2148.36 ps
AND-U13335: 895.868 ps
AND-U13336: 864.876 ps
AND-U13337: 832.491 ps
NAND-U13338: 965.118 ps
NAND-U13339: 956.701 ps
NAND-U13340: 1212.02 ps
NAND-U13341: 1221.79 ps
NAND-U13342: 1019.8 ps
NAND-U13343: 1068.54 ps
NAND-U13344: 1232.2 ps
NAND-U13345: 1253.49 ps
NAND-U13346: 740.239 ps
NAND-U13347: 1502.7 ps
NAND-U13348: 1602.79 ps
NAND-U13349: 1091.82 ps
NAND-U13350: 801.677 ps
NAND-U13351: 1537.3 ps
NAND-U13352: 1343.42 ps
NAND-U13353: 2169.02 ps
NAND-U13354: 1337.7 ps
NAND-U13355: 1367.34 ps
NOT-U13356: 2378.15 ps
NAND-U13357: 2239.68 ps
NOT-U13358: 2323.99 ps
NAND-U13359: 2185.01 ps
NAND-U13360: 2319.73 ps
OR-U13361: 2343.5 ps
NOT-U13362: 2187.11 ps
NOT-U13363: 2239.68 ps
NOT-U13364: 870.75 ps
NOT-U13365: 2185.01 ps
NOT-U13366: 2293.63 ps
NOT-U13367: 1856.72 ps
NOT-U13368: 1506.67 ps
NAND-U13369: 2266.99 ps
NAND-U13370: 2282.53 ps
NAND-U13371: 2266.99 ps
NAND-U13372: 2266.99 ps
NAND-U13373: 987.112 ps
NAND-U13374: 911.532 ps
NAND-U13375: 778.081 ps
NAND-U13376: 730.744 ps
NAND-U13377: 922.425 ps
NAND-U13378: 1713.71 ps
NAND-U13379: 2015.41 ps
NAND-U13380: 1917.6 ps
NAND-U13381: 967.203 ps
NAND-U13382: 922.425 ps
NAND-U13383: 1070.12 ps
NAND-U13384: 1072.16 ps
NAND-U13385: 1070.12 ps
NAND-U13386: 1072.16 ps
NAND-U13387: 1043.82 ps
NAND-U13388: 1019.8 ps
NAND-U13389: 1019.8 ps
NAND-U13390: 1070.11 ps
NAND-U13391: 1072.15 ps
NAND-U13392: 1070.11 ps
NAND-U13393: 1019.8 ps
NAND-U13394: 1019.8 ps
NAND-U13395: 1043.83 ps
NAND-U13396: 1072.16 ps
NAND-U13397: 1043.83 ps
NAND-U13398: 1043.83 ps
NAND-U13399: 1118.86 ps
NAND-U13400: 1120.9 ps
NAND-U13401: 1120.9 ps
NAND-U13402: 1120.9 ps
NAND-U13403: 1120.9 ps
NAND-U13404: 1118.86 ps
NAND-U13405: 1118.86 ps
NAND-U13406: 1118.86 ps
NAND-U13407: 1068.54 ps
NAND-U13408: 1068.54 ps
NAND-U13409: 1068.54 ps
NAND-U13410: 1068.54 ps
NAND-U13411: 1092.57 ps
NAND-U13412: 1092.57 ps
NAND-U13413: 1092.57 ps
NAND-U13414: 1092.57 ps
NAND-U13415: 1015.44 ps
NAND-U13416: 1017.48 ps
NAND-U13417: 1015.44 ps
NAND-U13418: 1015.44 ps
NAND-U13419: 989.143 ps
NAND-U13420: 965.118 ps
NAND-U13421: 1015.43 ps
NAND-U13422: 1017.47 ps
NAND-U13423: 1017.47 ps
NAND-U13424: 1017.47 ps
NAND-U13425: 965.118 ps
NAND-U13426: 965.118 ps
NAND-U13427: 965.118 ps
NAND-U13428: 989.143 ps
NAND-U13429: 989.143 ps
NAND-U13430: 989.143 ps
NAND-U13431: 1007.02 ps
NAND-U13432: 1007.02 ps
NAND-U13433: 1007.02 ps
NAND-U13434: 1009.06 ps
NAND-U13435: 1009.06 ps
NAND-U13436: 1009.06 ps
NAND-U13437: 1007.02 ps
NAND-U13438: 1009.06 ps
NAND-U13439: 956.701 ps
NAND-U13440: 956.701 ps
NAND-U13441: 956.701 ps
NAND-U13442: 956.701 ps
NAND-U13443: 980.734 ps
NAND-U13444: 980.734 ps
NAND-U13445: 980.734 ps
NAND-U13446: 980.734 ps
NAND-U13447: 740.126 ps
NAND-U13448: 870.875 ps
NAND-U13449: 870.875 ps
NAND-U13450: 872.916 ps
NAND-U13451: 870.875 ps
NAND-U13452: 870.875 ps
NAND-U13453: 872.916 ps
NAND-U13454: 872.916 ps
NAND-U13455: 872.916 ps
NAND-U13456: 844.587 ps
NAND-U13457: 844.587 ps
NAND-U13458: 844.587 ps
NAND-U13459: 844.587 ps
NAND-U13460: 897.021 ps
NAND-U13461: 897.021 ps
NAND-U13462: 846.709 ps
NAND-U13463: 846.709 ps
NAND-U13464: 846.709 ps
NAND-U13465: 846.709 ps
NAND-U13466: 870.733 ps
NAND-U13467: 870.733 ps
NAND-U13468: 870.741 ps
NAND-U13469: 870.741 ps
NAND-U13470: 899.07 ps
NAND-U13471: 899.07 ps
NAND-U13472: 897.029 ps
NAND-U13473: 897.029 ps
NAND-U13474: 899.07 ps
NAND-U13475: 899.07 ps
NAND-U13476: 923.3 ps
NAND-U13477: 925.341 ps
NAND-U13478: 923.3 ps
NAND-U13479: 923.3 ps
NAND-U13480: 923.3 ps
NAND-U13481: 925.341 ps
NAND-U13482: 925.341 ps
NAND-U13483: 925.341 ps
NAND-U13484: 872.979 ps
NAND-U13485: 872.979 ps
NAND-U13486: 872.979 ps
NAND-U13487: 872.979 ps
NAND-U13488: 897.012 ps
NAND-U13489: 897.012 ps
NAND-U13490: 897.012 ps
